STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2961;20231022;   10;-999;-999;    3;  -999;-999;    1.100;-999;  -999;  -999;    -999;   11.7;-999;   13.8;    9.5;-999;eor
       2961;20231023;   10;-999;-999;    3;  -999;-999;    3.900;-999;  -999;  -999;    -999;   10.0;-999;   13.5;    6.2;-999;eor
       2961;20231024;   10;-999;-999;    3;  -999;-999;    0.000;-999;  -999;  -999;    -999;   10.8;-999;   11.6;    7.5;-999;eor
       2961;20231025;   10;  11.4;-999;    3;  -999;-999;    0.000;-999;  -999;  -999;    -999;    9.8;-999;   11.1;    8.2;-999;eor
       2961;20231026;   10;  16.9;  12.9;    3;  -999;-999;    0.000;-999;  -999;  11.4;  994.00;   10.0;   92.00;   11.5;    8.9;-999;eor
       2961;20231027;   10;  16.9;  12.9;    3;  -999;-999;    0.000;-999;  -999;  10.0;  992.80;    8.8;   88.00;    9.5;    8.1;-999;eor
       2961;20231028;   10;  13.2;   9.0;    3;  -999;-999;    0.000;-999;  -999;  10.4;  996.00;    9.1;   90.00;   10.3;    8.5;-999;eor
       2961;20231029;   10;  21.4;  10.4;    3;  -999;-999;    4.700;-999;  -999;  11.9;  990.50;   12.1;   85.00;   15.2;   10.0;-999;eor
       2961;20231030;   10;  19.2;  10.6;    3;  -999;-999;    7.000;-999;  -999;  11.3;  994.60;   12.1;   80.00;   14.3;   10.8;-999;eor
       2961;20231031;   10;  18.4;   9.3;    3;  -999;-999;    0.000;-999;  -999;   9.9;  994.00;    8.1;   89.00;   11.3;    4.8;-999;eor
       2961;20231101;   10;  14.6;   8.1;    3;  -999;-999;    0.000;-999;  -999;   9.7;  998.10;    8.4;   85.00;   12.5;    4.9;-999;eor
       2961;20231102;   10;  20.3;  12.3;    3;  -999;-999;    0.200;-999;  -999;  10.5;  982.80;   11.6;   77.00;   12.9;    9.9;-999;eor
       2961;20231103;   10;  17.4;  11.6;    3;  -999;-999;    1.200;-999;  -999;   9.8;  979.30;   10.2;   78.00;   11.2;    8.8;-999;eor
       2961;20231104;   10;  17.6;  11.7;    3;  -999;-999;    2.600;-999;  -999;   8.7;  979.20;    8.6;   78.00;   10.3;    6.6;-999;eor
       2961;20231105;   10;  14.4;   8.2;    3;  -999;-999;    0.500;-999;  -999;  10.8;  973.70;    9.5;   91.00;   10.7;    8.0;-999;eor
       2961;20231106;   10;  19.5;  12.8;    3;  -999;-999;    1.800;-999;  -999;  10.7;  990.70;   10.1;   86.00;   11.1;    9.0;-999;eor
       2961;20231107;   10;  19.4;  12.0;    3;  -999;-999;    1.000;-999;  -999;  10.3; 1000.70;    9.6;   86.00;   10.6;    8.7;-999;eor
       2961;20231108;   10;  19.2;  12.6;    3;  -999;-999;    2.400;-999;  -999;   9.9; 1002.30;    9.4;   84.00;   10.8;    8.4;-999;eor
       2961;20231109;   10;  18.1;  10.1;    3;  -999;-999;    0.000;-999;  -999;  10.8;  995.30;    9.1;   94.00;   10.4;    7.8;-999;eor
       2961;20231110;   10;  15.6;   9.9;    3;  -999;-999;    0.000;-999;  -999;   9.3;  992.20;    8.1;   86.00;    9.0;    6.9;-999;eor
       2961;20231111;   10;   8.6;   4.7;    3;  -999;-999;    0.000;-999;  -999;   9.7;  996.70;    8.0;   90.00;    8.8;    7.2;-999;eor
       2961;20231112;   10;  13.8;   6.3;    3;  -999;-999;    0.300;-999;  -999;   9.3; 1001.40;    6.9;   93.00;    8.1;    4.9;-999;eor
       2961;20231113;   10;  19.5;   9.8;    3;  -999;-999;    2.600;-999;  -999;   9.0;  997.80;    7.1;   89.00;   10.2;    4.2;-999;eor
       2961;20231114;   10;  28.4;  13.6;    3;  -999;-999;    0.700;-999;  -999;  10.6;  989.30;    9.8;   87.00;   11.6;    7.4;-999;eor
       2961;20231115;   10;  14.5;-999;    3;  -999;-999;    0.000;-999;  -999;  -999;    -999;    7.1;-999;    9.2;    6.4;-999;eor
       2961;20231116;   10;  23.3;  15.2;    3;  -999;-999;    0.000;-999;  -999;   8.1; 1005.10;    6.3;   85.00;    9.1;    4.9;-999;eor
       2961;20231117;   10;  18.1;   9.5;    3;  -999;-999;    0.000;-999;  -999;   7.9; 1013.50;    5.9;   85.00;    7.2;    5.0;-999;eor
       2961;20231118;   10;  17.2;   7.0;    3;  -999;-999;    4.000;-999;  -999;   7.5; 1017.80;    5.2;   84.00;    6.5;    3.0;-999;eor
       2961;20231119;   10;  18.2;  10.5;    3;  -999;-999;    0.000;-999;  -999;  10.7;  999.60;    8.6;   95.00;   11.6;    4.9;-999;eor
       2961;20231120;   10;  12.3;   5.7;    3;  -999;-999;    0.000;-999;  -999;  11.0; 1002.70;    9.0;   96.00;   10.2;    6.9;-999;eor
       2961;20231121;   10;  14.1;  10.7;    3;  -999;-999;    0.100;-999;  -999;   7.3; 1016.50;    6.4;   76.00;    7.8;    5.3;-999;eor
       2961;20231122;   10;  27.3;  12.3;    3;  -999;-999;    0.100;-999;  -999;   6.1; 1021.40;    4.6;   72.00;    7.0;    3.4;-999;eor
       2961;20231123;   10;  28.1;  17.7;    3;  -999;-999;    0.000;-999;  -999;  10.2; 1001.20;    9.7;   84.00;   12.3;    5.9;-999;eor
       2961;20231124;   10;  25.3;  14.9;    3;  -999;-999;    1.500;-999;  -999;   6.3;  995.40;    4.6;   74.00;    6.2;    3.0;-999;eor
       2961;20231125;   10;  17.9;  10.7;    3;  -999;-999;    2.000;-999;  -999;   5.9; 1002.60;    4.1;   71.00;    6.1;    1.7;-999;eor
       2961;20231126;   10;  11.9;   5.4;    3;  -999;-999;    2.500;-999;  -999;   5.0; 1008.20;    2.2;   70.00;    5.1;    1.1;-999;eor
       2961;20231127;   10;  20.6;  12.2;    3;  -999;-999;    0.000;-999;  -999;   5.4; 1002.20;    2.7;   73.00;    3.9;    0.6;-999;eor
       2961;20231128;   10;  19.2;  10.0;    3;  -999;-999;    3.000;-999;  -999;   4.3; 1001.20;   -1.3;   77.00;    2.0;   -3.8;-999;eor
       2961;20231129;   10;  18.9;   9.5;    3;  -999;-999;    0.000;-999;  -999;   5.1;  995.70;   -0.4;   86.00;    0.9;   -3.0;-999;eor
       2961;20231130;   10;  10.8;   5.9;    3;  -999;-999;    6.500;-999;  -999;   4.4; 1000.00;   -1.0;   77.00;    1.2;   -2.3;-999;eor
       2961;20231201;   10;  12.1;   6.3;    3;  -999;-999;    0.000;-999;  -999;   5.4; 1003.99;    0.8;   83.21;    1.7;   -0.8;-999;eor
       2961;20231202;   10;  11.1;   6.2;    3;  -999;-999;    0.967;-999;  -999;   4.9; 1008.61;    0.6;   77.08;    3.2;   -0.4;-999;eor
       2961;20231203;   10;  13.0;   7.0;    3;  -999;-999;    0.267;-999;  -999;   4.9; 1016.01;   -1.7;   91.67;    0.0;   -5.1;-999;eor
       2961;20231204;   10;  12.8;   8.3;    3;  -999;-999;    0.000;-999;  -999;   5.1; 1010.80;   -0.2;   85.38;    1.5;   -1.3;-999;eor
       2961;20231205;   10;  16.8;  12.7;    3;  -999;-999;    0.000;-999;  -999;   5.4; 1005.70;    0.5;   85.71;    1.9;   -0.4;-999;eor
       2961;20231206;   10;  13.1;   6.0;    3;  -999;-999;    0.000;-999;  -999;   6.1; 1009.06;    1.0;   92.88;    2.5;    0.1;-999;eor
       2961;20231207;   10;   9.1;   3.9;    3;  -999;-999;    0.000;-999;  -999;   6.5; 1015.02;    1.6;   95.38;    2.9;   -0.8;-999;eor
       2961;20231208;   10;  16.3;   9.2;    3;  -999;-999;    0.000;-999;  -999;   6.1; 1008.95;    1.0;   93.38;    2.3;   -0.9;-999;eor
       2961;20231209;   10;  16.2;   9.1;    3;  -999;-999;    0.000;-999;  -999;   7.6; 1001.56;    3.4;   97.75;    4.8;    1.0;-999;eor
       2961;20231210;   10;  17.2;   7.5;    3;  -999;-999;    0.133;-999;  -999;   8.9;  993.80;    5.7;   96.50;    7.1;    3.7;-999;eor
       2961;20231211;   10;   9.5;   5.3;    3;  -999;-999;    0.000;-999;  -999;   8.9;  993.52;    5.5;   98.54;    6.5;    4.7;-999;eor
       2961;20231212;   10;  15.7;   6.9;    3;  -999;-999;    0.000;-999;  -999;   7.7; 1002.48;    4.3;   92.96;    4.8;    3.7;-999;eor
       2961;20231213;   10;  21.8;  16.2;    3;  -999;-999;    0.000;-999;  -999;   7.3; 1000.10;    3.8;   91.21;    4.6;    2.6;-999;eor
       2961;20231214;   10;  14.9;   7.4;    3;  -999;-999;    0.000;-999;  -999;   6.5; 1014.63;    3.1;   84.50;    3.6;    2.7;-999;eor
       2961;20231215;   10;  12.7;   9.0;    3;  -999;-999;    1.233;-999;  -999;   8.7; 1024.92;    5.9;   93.38;    7.9;    2.8;-999;eor
       2961;20231216;   10;  22.2;  13.3;    3;  -999;-999;    0.000;-999;  -999;   9.7; 1027.35;    7.5;   93.33;    8.8;    6.6;-999;eor
       2961;20231217;   10;  25.9;  15.0;    3;  -999;-999;    0.000;-999;  -999;   9.9; 1023.88;    8.8;   87.63;    9.4;    8.0;-999;eor
       2961;20231218;   10;  22.4;  14.7;    3;  -999;-999;    0.000;-999;  -999;  10.2; 1018.71;    8.0;   95.29;    8.7;    7.5;-999;eor
       2961;20231219;   10;  20.6;  11.6;    3;  -999;-999;    0.000;-999;  -999;  10.0; 1008.56;    7.9;   93.17;    9.2;    5.3;-999;eor
       2961;20231220;   10;  22.4;  11.7;    3;  -999;-999;    2.350;-999;  -999;   7.6;  998.98;    5.7;   82.63;    6.7;    4.7;-999;eor
       2961;20231221;   10;  34.4;  16.4;    3;  -999;-999;    0.083;-999;  -999;   8.1;  979.85;    7.0;   80.88;    9.2;    4.9;-999;eor
       2961;20231222;   10;  33.3;  17.5;    3;  -999;-999;    4.233;-999;  -999;   5.7;  985.54;    3.7;   72.21;    5.7;    0.7;-999;eor
       2961;20231223;   10;  18.9;  11.1;    3;  -999;-999;    0.000;-999;  -999;   6.3;  995.32;    3.7;   79.38;    4.7;    2.2;-999;eor
       2961;20231224;   10;  31.3;  13.7;    3;  -999;-999;    0.000;-999;  -999;   9.8;  989.68;    7.8;   91.92;   11.6;    1.8;-999;eor
       2961;20231225;   10;  27.5;  14.6;    3;  -999;-999;    4.233;-999;  -999;   7.8;  994.19;    7.3;   76.21;   10.2;    5.6;-999;eor
       2961;20231226;   10;  23.3;  14.2;    3;  -999;-999;    1.250;-999;  -999;   8.3; 1000.09;    7.1;   81.83;    9.2;    4.8;-999;eor
       2961;20231227;   10;  19.1;   9.1;    3;  -999;-999;    0.000;-999;  -999;   7.5; 1012.11;    4.4;   89.67;    6.6;    3.3;-999;eor
       2961;20231228;   10;  28.7;  17.3;    3;  -999;-999;    0.000;-999;  -999;   9.4;  999.27;    9.0;   81.33;   10.7;    5.9;-999;eor
       2961;20231229;   10;  27.4;  17.3;    3;  -999;-999;    2.433;-999;  -999;   8.6;  995.34;    8.5;   76.96;    9.8;    6.4;-999;eor
       2961;20231230;   10;  19.1;  10.3;    3;  -999;-999;    3.117;-999;  -999;   7.9; 1002.45;    5.8;   85.88;    7.0;    4.6;-999;eor
       2961;20231231;   10;  16.1;   9.9;    3;  -999;-999;    0.033;-999;  -999;   8.5;  998.42;    6.6;   86.88;    7.7;    5.7;-999;eor
       2961;20240101;   10;  17.1;   9.8;    3;  -999;-999;    0.000;-999;  -999;   8.3;  996.55;    6.5;   85.17;    7.0;    5.6;-999;eor
       2961;20240102;   10;  23.5;  11.9;    3;  -999;-999;    0.000;-999;  -999;   8.0;  991.60;    4.7;   93.58;    6.0;    4.2;-999;eor
       2961;20240103;   10;  23.3;  14.2;    3;  -999;-999;    0.000;-999;  -999;   8.4;  978.60;    6.3;   88.25;    8.3;    3.5;-999;eor
       2961;20240104;   10;  25.7;  11.2;    3;  -999;-999;    0.000;-999;  -999;   5.1;  995.88;    0.2;   80.29;    3.7;   -1.4;-999;eor
       2961;20240105;   10;  21.4;  14.7;    3;  -999;-999;    0.000;-999;  -999;   4.7; 1002.57;    0.0;   77.00;    1.2;   -1.5;-999;eor
       2961;20240106;   10;  22.8;  16.6;    3;  -999;-999;    0.000;-999;  -999;   5.1; 1010.80;    1.0;   78.21;    1.9;   -0.2;-999;eor
       2961;20240107;   10;  18.2;  12.4;    3;  -999;-999;    4.400;-999;  -999;   4.0; 1024.54;   -1.6;   73.96;    0.4;   -3.5;-999;eor
       2961;20240108;   10;  18.3;  12.3;    3;  -999;-999;    2.383;-999;  -999;   4.5; 1033.54;   -0.5;   76.92;    0.2;   -1.3;-999;eor
       2961;20240109;   10;   9.6;   3.5;    3;  -999;-999;    3.533;-999;  -999;   4.9; 1035.24;   -0.7;   84.50;    1.1;   -1.5;-999;eor
       2961;20240110;   10;   8.0;   3.2;    3;  -999;-999;    0.000;-999;  -999;   5.6; 1031.25;   -0.2;   93.29;    1.1;   -2.2;-999;eor
       2961;20240111;   10;   9.5;   6.5;    3;  -999;-999;    2.967;-999;  -999;   6.4; 1028.47;    1.8;   91.29;    4.3;   -0.7;-999;eor
       2961;20240112;   10;  14.5;   6.8;    3;  -999;-999;    2.650;-999;  -999;   6.2; 1023.39;    2.1;   86.75;    4.0;   -1.1;-999;eor
       2961;20240113;   10;  21.9;  12.6;    3;  -999;-999;    0.767;-999;  -999;   7.1; 1008.30;    3.8;   87.96;    5.6;    2.7;-999;eor
       2961;20240114;   10;  18.2;  11.5;    3;  -999;-999;    1.900;-999;  -999;   6.3;  995.50;    2.9;   84.50;    4.1;    1.5;-999;eor
       2961;20240115;   10;  24.3;  10.3;    3;  -999;-999;    1.867;-999;  -999;   4.6;  989.61;    0.5;   72.25;    3.2;   -2.9;-999;eor
       2961;20240116;   10;  18.0;   7.2;    3;  -999;-999;    0.033;-999;  -999;   5.1;  998.76;   -1.2;   90.63;    0.9;   -3.4;-999;eor
       2961;20240117;   10;  22.4;  12.2;    3;  -999;-999;    0.000;-999;  -999;   4.8;  987.79;   -0.8;   83.00;    0.2;   -2.2;-999;eor
       2961;20240118;   10;  17.1;   8.1;    3;  -999;-999;    7.083;-999;  -999;   5.0;  993.49;   -0.2;   83.88;    1.9;   -2.6;-999;eor
       2961;20240119;   10;  23.4;  12.5;    3;  -999;-999;    3.433;-999;  -999;   5.9; 1006.15;    1.9;   84.54;    4.7;   -0.5;-999;eor
       2961;20240120;   10;  20.4;  13.8;    3;  -999;-999;    3.333;-999;  -999;   6.3; 1016.65;    2.9;   82.92;    4.7;    1.4;-999;eor
       2961;20240121;   10;  23.6;  14.3;    3;  -999;-999;    0.000;-999;  -999;   4.8; 1012.23;    3.2;   61.33;    5.6;    1.6;-999;eor
       2961;20240122;   10;  30.7;  18.6;    3;  -999;-999;    2.967;-999;  -999;   8.4;  996.50;    7.3;   81.71;    9.7;    5.1;-999;eor
       2961;20240123;   10;  25.8;  15.1;    3;  -999;-999;    3.767;-999;  -999;   7.8; 1007.80;    6.3;   81.50;    7.3;    5.1;-999;eor
       2961;20240124;   10;  32.1;  20.8;    3;  -999;-999;    0.000;-999;  -999;   8.8; 1000.73;    8.2;   80.92;   11.1;    5.9;-999;eor
       2961;20240125;   10;  24.5;  12.2;    3;  -999;-999;    4.100;-999;  -999;   7.8; 1017.55;    6.3;   82.04;    7.6;    4.2;-999;eor
       2961;20240126;   10;  26.7;  13.5;    3;  -999;-999;    0.000;-999;  -999;   8.3; 1013.26;    6.4;   86.38;    9.7;    4.9;-999;eor
       2961;20240127;   10;  16.1;  10.4;    3;  -999;-999;    2.550;-999;  -999;   7.9; 1026.72;    5.4;   87.42;    7.0;    3.9;-999;eor
       2961;20240128;   10;  13.1;   7.9;    3;  -999;-999;    7.850;-999;  -999;   6.2; 1026.88;    4.3;   75.79;    6.7;    1.9;-999;eor
       2961;20240129;   10;  12.6;   7.2;    3;  -999;-999;    5.400;-999;  -999;   6.6; 1022.19;    6.1;   69.42;    7.9;    4.3;-999;eor
       2961;20240130;   10;  18.7;   8.7;    3;  -999;-999;    0.000;-999;  -999;   8.8; 1021.05;    7.1;   87.21;    9.1;    4.9;-999;eor
       2961;20240131;   10;  28.0;  14.3;    3;  -999;-999;    3.717;-999;  -999;   6.8; 1021.33;    5.2;   76.75;    6.3;    4.5;-999;eor
       2961;20240201;    3;  24.8;  13.8;    3;  -999;-999;    4.717;-999;  -999;   7.2; 1017.04;    5.8;   78.58;    7.4;    4.3;-999;eor
       2961;20240202;    3;  20.3;  14.1;    3;  -999;-999;    0.000;-999;  -999;   8.8; 1014.65;    6.2;   92.42;    8.1;    4.6;-999;eor
       2961;20240203;    3;  20.1;  14.3;    3;  -999;-999;    4.367;-999;  -999;   8.9; 1011.09;    7.4;   85.88;    9.0;    5.8;-999;eor
       2961;20240204;    3;  21.8;  15.0;    3;  -999;-999;    0.000;-999;  -999;   8.3; 1006.85;    6.4;   85.96;    7.1;    5.8;-999;eor
       2961;20240205;    3;  26.7;  15.1;    3;  -999;-999;    0.000;-999;  -999;   9.4; 1002.16;    7.1;   92.96;    8.5;    6.0;-999;eor
       2961;20240206;    3;  28.3;  17.8;    3;  -999;-999;    0.000;-999;  -999;   9.3;  993.77;    7.8;   87.46;    9.4;    5.6;-999;eor
       2961;20240207;    3;  21.6;  11.6;    3;  -999;-999;    7.517;-999;  -999;   5.6;  996.73;    3.9;   69.96;    6.1;    1.9;-999;eor
       2961;20240208;    3;  12.4;   6.4;    3;  -999;-999;    2.683;-999;  -999;   6.1;  997.05;    2.2;   85.04;    3.4;    0.6;-999;eor
       2961;20240209;    3;  26.5;  16.2;    3;  -999;-999;    0.000;-999;  -999;   6.4;  988.00;    1.8;   92.08;    2.9;    0.5;-999;eor
       2961;20240210;    3;  19.5;  14.3;    3;  -999;-999;    0.000;-999;  -999;   7.6;  988.81;    3.0;   99.83;    3.3;    2.4;-999;eor
       2961;20240211;    3;  24.2;  14.8;    3;  -999;-999;    0.000;-999;  -999;   7.7;  990.45;    3.2;   99.75;    3.6;    2.9;-999;eor
       2961;20240212;    3;  11.2;   6.4;    3;  -999;-999;    0.117;-999;  -999;   8.2;  996.98;    5.0;   94.04;    7.4;    3.4;-999;eor
       2961;20240213;    3;  15.6;   9.6;    3;  -999;-999;    0.383;-999;  -999;   8.1; 1009.30;    5.3;   90.33;    6.3;    4.1;-999;eor
       2961;20240214;    3;   9.7;   6.1;    3;  -999;-999;    0.000;-999;  -999;   9.6; 1009.98;    6.8;   96.13;   10.1;    4.5;-999;eor
       2961;20240215;    3;  10.7;   7.4;    3;  -999;-999;    0.000;-999;  -999;  12.9; 1010.12;   10.9;   98.79;   11.9;    9.7;-999;eor
       2961;20240216;    3;  18.0;  10.0;    3;  -999;-999;    0.633;-999;  -999;  11.0; 1007.25;   10.2;   88.54;   13.2;    6.0;-999;eor
       2961;20240217;    3;  17.9;   8.3;    3;  -999;-999;    0.783;-999;  -999;   7.5; 1023.48;    5.7;   81.88;    6.7;    4.1;-999;eor
       2961;20240218;    3;  15.5;   8.9;    3;  -999;-999;    0.000;-999;  -999;   8.8; 1020.03;    6.2;   90.83;    8.3;    3.2;-999;eor
       2961;20240219;    3;  15.8;  10.3;    3;  -999;-999;    2.900;-999;  -999;   9.2; 1014.89;    6.6;   93.96;    8.5;    4.7;-999;eor
       2961;20240220;    3;  18.1;  10.3;    3;  -999;-999;    2.683;-999;  -999;   8.9; 1016.81;    7.1;   88.25;    8.5;    5.6;-999;eor
       2961;20240221;    3;  20.7;  11.4;    3;  -999;-999;    4.617;-999;  -999;   9.1; 1006.38;    8.0;   84.58;    9.3;    6.6;-999;eor
       2961;20240222;    3;  24.2;   9.7;    3;  -999;-999;    0.450;-999;  -999;  10.4;  984.74;    8.4;   93.88;   11.1;    6.7;-999;eor
       2961;20240223;    3;  36.2;  16.0;    3;  -999;-999;    4.083;-999;  -999;   6.9;  984.70;    6.5;   71.58;   11.1;    1.9;-999;eor
       2961;20240224;    3;  20.4;   7.4;    3;  -999;-999;    5.033;-999;  -999;   7.1;  995.90;    5.3;   79.50;    8.0;    3.2;-999;eor
       2961;20240225;    3;  13.4;   7.3;    3;  -999;-999;    0.250;-999;  -999;   7.2;  999.52;    4.7;   83.67;    6.9;    3.2;-999;eor
       2961;20240226;    3;  11.1;   4.2;    3;  -999;-999;    1.400;-999;  -999;   7.4; 1006.71;    3.2;   96.38;    4.6;    0.6;-999;eor
       2961;20240227;    3;  10.0;   4.3;    3;  -999;-999;    0.000;-999;  -999;   6.7; 1015.58;    3.1;   87.71;    4.9;    2.4;-999;eor
       2961;20240228;    3;  14.2;   7.1;    3;  -999;-999;    0.200;-999;  -999;   7.0; 1016.21;    4.2;   83.88;    5.9;    2.3;-999;eor
       2961;20240229;    3;  15.5;  10.5;    3;  -999;-999;    4.883;-999;  -999;   7.1; 1007.86;    7.2;   70.46;   11.3;    3.9;-999;eor
       2961;20240301;    3;  10.3;   7.4;    3;  -999;-999;    5.317;-999;  -999;   8.1; 1001.57;    7.2;   80.08;   10.2;    3.7;-999;eor
       2961;20240302;    3;  11.8;   6.7;    3;  -999;-999;    3.700;-999;  -999;   9.0; 1002.18;    7.5;   86.79;   10.8;    5.5;-999;eor
       2961;20240303;    3;  17.3;   9.6;    3;  -999;-999;    0.000;-999;  -999;   8.9; 1003.55;    5.5;   98.92;    6.7;    4.8;-999;eor
       2961;20240304;    3;  21.4;  10.5;    3;  -999;-999;    4.617;-999;  -999;   7.9; 1009.41;    4.9;   91.58;    5.8;    3.9;-999;eor
       2961;20240305;    3;  18.9;  13.8;    3;  -999;-999;    1.933;-999;  -999;   6.6; 1015.94;    3.6;   83.33;    4.2;    2.9;-999;eor
       2961;20240306;    3;  13.5;   5.9;    3;  -999;-999;    0.700;-999;  -999;   6.7; 1023.05;    3.6;   85.00;    4.3;    2.8;-999;eor
       2961;20240307;    3;  14.3;  10.0;    3;  -999;-999;    2.750;-999;  -999;   6.5; 1025.19;    3.2;   84.50;    4.2;    2.1;-999;eor
       2961;20240308;    3;  16.1;  10.1;    3;  -999;-999;    1.383;-999;  -999;   6.6; 1017.93;    2.4;   90.75;    4.0;    0.8;-999;eor
       2961;20240309;    3;  21.7;  15.1;    3;  -999;-999;    9.033;-999;  -999;   6.8; 1007.31;    3.7;   85.38;    4.7;    3.4;-999;eor
       2961;20240310;    3;  23.5;  16.9;    3;  -999;-999;    6.133;-999;  -999;   7.4; 1002.79;    4.2;   89.21;    4.8;    3.6;-999;eor
       2961;20240311;    3;  21.8;  14.6;    3;  -999;-999;    0.000;-999;  -999;   7.6; 1002.76;    4.3;   91.25;    4.7;    3.8;-999;eor
       2961;20240312;    3;  11.2;   5.1;    3;  -999;-999;    0.000;-999;  -999;   8.4; 1009.78;    4.5;   99.29;    6.9;    3.8;-999;eor
       2961;20240313;    3;  12.6;   7.4;    3;  -999;-999;    5.917;-999;  -999;   9.8; 1010.47;    7.9;   91.46;   11.0;    4.1;-999;eor
       2961;20240314;    3;  16.7;   9.5;    3;  -999;-999;    2.500;-999;  -999;  10.7; 1006.75;   11.7;   78.83;   14.9;    8.9;-999;eor
       2961;20240315;    3;  13.8;   9.4;    3;  -999;-999;    0.700;-999;  -999;  11.3; 1001.90;   11.6;   82.17;   13.4;    9.1;-999;eor
       2961;20240316;    3;  20.2;  13.1;    3;  -999;-999;    7.000;-999;  -999;   7.8; 1008.83;    7.5;   73.00;   11.3;    4.8;-999;eor
       2961;20240317;    3;  12.9;   6.1;    3;  -999;-999;   10.100;-999;  -999;   5.8; 1020.60;    3.7;   73.00;    4.9;    3.0;-999;eor
       2961;20240318;    3;  15.0;  10.2;    3;  -999;-999;    2.800;-999;  -999;   5.6; 1017.10;    3.7;   70.42;    5.1;    2.1;-999;eor
       2961;20240319;    3;  11.3;   7.7;    3;  -999;-999;    0.817;-999;  -999;   6.6; 1016.43;    6.1;   69.83;    9.6;    2.5;-999;eor
       2961;20240320;    3;   9.0;   4.4;    3;  -999;-999;    3.350;-999;  -999;  10.1; 1015.53;    9.2;   86.96;   12.2;    7.5;-999;eor
       2961;20240321;    3;  12.5;   7.7;    3;  -999;-999;    2.683;-999;  -999;   9.7; 1015.45;    8.2;   89.00;   12.3;    5.8;-999;eor
       2961;20240322;    3;  14.6;  10.3;    3;  -999;-999;    2.500;-999;  -999;   9.4; 1007.90;    7.9;   88.08;    9.0;    5.9;-999;eor
       2961;20240323;    3;  21.7;  10.2;    3;  -999;-999;    5.850;-999;  -999;   7.4;  999.45;    5.8;   80.29;    7.7;    4.5;-999;eor
       2961;20240324;    3;  16.9;   9.6;    3;  -999;-999;    3.183;-999;  -999;   7.8;  992.47;    5.6;   85.92;    7.2;    4.0;-999;eor
       2961;20240325;    3;  12.6;   6.7;    3;  -999;-999;    7.117;-999;  -999;   7.0;  999.92;    5.9;   75.29;    8.3;    4.5;-999;eor
       2961;20240326;    3;  14.0;   7.5;    3;  -999;-999;    9.767;-999;  -999;   7.2;  994.70;    6.7;   72.96;   10.0;    4.2;-999;eor
       2961;20240327;    3;  11.5;   7.4;    3;  -999;-999;    6.250;-999;  -999;   8.3;  985.11;    7.9;   78.25;   11.2;    6.0;-999;eor
       2961;20240328;    3;  21.5;   8.0;    3;  -999;-999;    1.317;-999;  -999;   9.0;  982.22;    7.0;   89.54;   10.9;    6.0;-999;eor
       2961;20240329;    3;  14.9;   7.4;    3;  -999;-999;    1.633;-999;  -999;   8.6;  992.20;    8.5;   76.79;   11.0;    6.4;-999;eor
       2961;20240330;    3;  14.0;   7.5;    3;  -999;-999;    3.133;-999;  -999;  10.6;  995.88;    9.7;   87.71;   15.9;    7.3;-999;eor
       2961;20240331;    3;   9.2;   4.3;    3;  -999;-999;    0.000;-999;  -999;   9.7;  996.92;    7.3;   94.75;   10.1;    6.4;-999;eor
       2961;20240401;    3;  16.4;   6.0;    3;  -999;-999;    0.000;-999;  -999;   9.5;  991.98;    6.3;   99.63;    8.2;    4.8;-999;eor
       2961;20240402;    3;  20.5;  12.5;    3;  -999;-999;    0.000;-999;  -999;   9.1;  996.13;    7.4;   88.00;    9.3;    3.8;-999;eor
       2961;20240403;    3;  13.4;   8.0;    3;  -999;-999;    4.367;-999;  -999;   6.9; 1002.90;    4.3;   82.63;    7.0;    2.9;-999;eor
       2961;20240404;    3;  16.4;   8.9;    3;  -999;-999;    2.550;-999;  -999;  10.7;  999.79;    9.4;   90.33;   11.1;    6.8;-999;eor
       2961;20240405;    3;  32.9;  11.8;    3;  -999;-999;    0.983;-999;  -999;  11.4; 1003.16;   11.4;   83.83;   14.6;    8.2;-999;eor
       2961;20240406;    3;  12.8;   9.0;    3;  -999;-999;    4.900;-999;  -999;  12.6; 1007.35;   15.3;   72.08;   19.2;   10.4;-999;eor
       2961;20240407;    3;  19.3;   8.5;    3;  -999;-999;    7.200;-999;  -999;  11.7; 1008.32;   15.4;   67.54;   18.4;   11.5;-999;eor
       2961;20240408;    3;  13.2;   6.8;    3;  -999;-999;    5.067;-999;  -999;  12.5; 1007.28;   12.5;   86.50;   16.0;    9.0;-999;eor
       2961;20240409;    3;  21.4;   8.3;    3;  -999;-999;    0.333;-999;  -999;  11.2; 1004.70;   10.6;   87.67;   15.5;    8.5;-999;eor
       2961;20240410;    3;  21.2;  11.6;    3;  -999;-999;    6.850;-999;  -999;   8.6; 1019.10;    9.2;   73.88;   11.1;    7.6;-999;eor
       2961;20240411;    3;  19.0;  11.6;    3;  -999;-999;    0.017;-999;  -999;  11.3; 1023.56;   10.8;   86.92;   12.6;    7.6;-999;eor
       2961;20240412;    3;  19.1;   9.9;    3;  -999;-999;    2.067;-999;  -999;  12.6; 1022.69;   11.9;   90.25;   13.9;    9.5;-999;eor
